,Fecha,Apple,Amazon,Meta,Tesla,Microsoft
29,2019-02-13,42.54499816894531,82.0,164.07000732421875,20.544666290283203,106.80999755859376
30,2019-02-14,42.70000076293945,81.13249969482422,163.9499969482422,20.251333236694336,106.9000015258789
31,2019-02-15,42.60499954223633,80.39749908447266,162.5,20.525333404541016,108.22000122070312
32,2019-02-19,42.73249816894531,81.37899780273438,162.2899932861328,20.375999450683597,108.16999816894533
33,2019-02-20,43.00749969482422,81.1050033569336,162.55999755859375,20.17066764831543,107.1500015258789
34,2019-02-21,42.76499938964844,80.97200012207031,160.0399932861328,19.415332794189453,109.41000366210938
35,2019-02-22,43.24250030517578,81.5780029296875,161.88999938964844,19.6473331451416,110.97000122070312
36,2019-02-25,43.557498931884766,81.6500015258789,164.6199951171875,19.917999267578125,111.58999633789062
37,2019-02-26,43.58250045776367,81.81999969482422,164.1300048828125,19.857332229614254,112.36000061035156
38,2019-02-27,43.71749877929688,82.05449676513672,162.80999755859375,20.982667922973636,112.16999816894533
39,2019-02-28,43.28749847412109,81.99150085449219,161.4499969482422,21.32533264160156,112.02999877929688
40,2019-03-01,43.74250030517578,83.58650207519531,162.27999877929688,19.652666091918945,112.52999877929688
41,2019-03-04,43.962501525878906,84.80850219726562,167.3699951171875,19.02400016784668,112.26000213623048
42,2019-03-05,43.88249969482422,84.62149810791016,171.25999450683594,18.43600082397461,111.6999969482422
43,2019-03-06,43.630001068115234,83.44750213623047,172.50999450683594,18.416000366210938,111.75
44,2019-03-07,43.125,81.29750061035156,169.1300048828125,18.439332962036133,110.38999938964844
45,2019-03-08,43.227500915527344,81.04000091552734,169.60000610351562,18.94266700744629,110.51000213623048
46,2019-03-11,44.72499847412109,83.53099822998047,172.07000732421875,19.39466667175293,112.83000183105467
47,2019-03-12,45.227500915527344,83.65499877929688,171.9199981689453,18.89066696166992,113.62000274658205
48,2019-03-13,45.4275016784668,84.54049682617188,173.3699951171875,19.263999938964844,114.5
49,2019-03-14,45.932498931884766,84.31099700927734,170.1699981689453,19.33066749572754,114.58999633789062
50,2019-03-15,46.52999877929688,85.61799621582031,165.97999572753906,18.36199951171875,115.91000366210938
51,2019-03-18,47.005001068115234,87.10749816894531,160.47000122070312,17.965999603271484,117.56999969482422
52,2019-03-19,46.63249969482422,88.09249877929688,161.57000732421875,17.83133316040039,117.6500015258789
53,2019-03-20,47.040000915527344,89.8635025024414,165.44000244140625,18.239999771118164,117.5199966430664
54,2019-03-21,48.772499084472656,90.96299743652344,166.0800018310547,18.26799964904785,120.22000122070312
55,2019-03-22,47.76250076293945,88.2385025024414,164.33999633789062,17.635332107543945,117.0500030517578
56,2019-03-25,47.185001373291016,88.71299743652344,166.2899932861328,17.3613338470459,117.66000366210938
57,2019-03-26,46.6974983215332,89.18800354003906,167.67999267578125,17.851333618164062,117.91000366210938
58,2019-03-27,47.11750030517578,88.28500366210938,165.8699951171875,18.32200050354004,116.7699966430664
59,2019-03-28,47.18000030517578,88.6709976196289,165.5500030517578,18.57466697692871,116.93000030517578
60,2019-03-29,47.48749923706055,89.0374984741211,166.69000244140625,18.65733337402344,117.94000244140624
61,2019-04-01,47.810001373291016,90.70950317382812,168.6999969482422,19.27866744995117,119.0199966430664
62,2019-04-02,48.505001068115234,90.6989974975586,174.1999969482422,19.058666229248047,119.19000244140624
63,2019-04-03,48.837501525878906,91.03500366210938,173.5399932861328,19.45400047302246,119.97000122070312
64,2019-04-04,48.92250061035156,90.94300079345705,176.02000427246094,17.851999282836914,119.36000061035156
65,2019-04-05,49.25,91.86399841308594,175.72000122070312,18.33066749572754,119.88999938964844
66,2019-04-08,50.025001525878906,92.49299621582033,174.92999267578125,18.21333312988281,119.93000030517578
67,2019-04-09,49.875,91.79199981689452,177.5800018310547,18.15399932861328,119.27999877929688
68,2019-04-10,50.15499877929688,92.3665008544922,177.82000732421875,18.40399932861328,120.19000244140624
69,2019-04-11,49.73749923706055,92.20349884033205,177.50999450683594,17.89466667175293,120.33000183105467
70,2019-04-12,49.71749877929688,92.15299987792967,179.10000610351562,17.84666633605957,120.9499969482422
71,2019-04-15,49.807498931884766,92.24349975585938,179.64999389648438,17.7586669921875,121.0500030517578
72,2019-04-16,49.8125,93.1520004272461,178.8699951171875,18.224000930786133,120.7699966430664
73,2019-04-17,50.782501220703125,93.24099731445312,178.77999877929688,18.082000732421875,121.7699966430664
74,2019-04-18,50.96500015258789,93.08450317382812,178.27999877929688,18.21733283996582,123.37000274658205
75,2019-04-22,51.13249969482422,94.3655014038086,181.44000244140625,17.516666412353516,123.76000213623048
76,2019-04-23,51.869998931884766,96.1884994506836,183.77999877929688,17.593332290649414,125.44000244140624
77,2019-04-24,51.790000915527344,95.0875015258789,182.5800018310547,17.243999481201172,125.01000213623048
78,2019-04-25,51.31999969482422,95.1125030517578,193.25999450683597,16.5086669921875,129.14999389648438
79,2019-04-26,51.07500076293945,97.53150177001952,191.4900054931641,15.675999641418455,129.88999938964844
80,2019-04-29,51.15250015258789,96.92150115966795,194.77999877929688,16.097999572753906,129.77000427246094
81,2019-04-30,50.16749954223633,96.32599639892578,193.3999938964844,15.912667274475098,130.60000610351562
82,2019-05-01,52.630001068115234,95.57599639892578,193.02999877929688,15.600666999816896,127.87999725341795
83,2019-05-02,52.28749847412109,95.04100036621094,192.52999877929688,16.273332595825195,126.20999908447266
84,2019-05-03,52.9375,98.1230010986328,195.47000122070312,17.00200080871582,128.89999389648438
85,2019-05-06,52.119998931884766,97.52749633789062,193.8800048828125,17.022666931152344,128.14999389648438
86,2019-05-07,50.71500015258789,96.0500030517578,189.7700042724609,16.470666885375977,125.5199966430664
87,2019-05-08,50.72499847412109,95.88849639892578,189.5399932861328,16.32266616821289,125.51000213623048
88,2019-05-09,50.18000030517578,94.99349975585938,188.6499938964844,16.131999969482422,125.5
89,2019-05-10,49.29499816894531,94.4990005493164,188.33999633789065,15.968000411987305,127.12999725341795
90,2019-05-13,46.43000030517578,91.13400268554688,181.5399932861328,15.133999824523926,123.3499984741211
91,2019-05-14,47.165000915527344,92.00599670410156,180.72999572753903,15.487333297729492,124.7300033569336
92,2019-05-15,47.72999954223633,93.55750274658205,186.2700042724609,15.463333129882812,126.0199966430664
93,2019-05-16,47.52000045776367,95.37850189208984,186.9900054931641,15.222000122070312,128.92999267578125
94,2019-05-17,47.25,93.4499969482422,185.3000030517578,14.0686674118042,128.07000732421875
95,2019-05-20,45.772499084472656,92.94850158691406,182.72000122070312,13.690667152404783,126.22000122070312
96,2019-05-21,46.650001525878906,92.8759994506836,184.82000732421875,13.67199993133545,126.9000015258789
97,2019-05-22,45.69499969482422,92.98400115966795,185.32000732421875,12.84866714477539,127.66999816894533
98,2019-05-23,44.915000915527344,90.77400207519533,180.8699951171875,13.03266716003418,126.18000030517578
99,2019-05-24,44.74250030517578,91.16400146484376,181.05999755859372,12.708666801452637,126.23999786376952
100,2019-05-28,44.557498931884766,91.82150268554688,184.30999755859372,12.579999923706056,126.16000366210938
101,2019-05-29,44.345001220703125,90.95950317382812,182.19000244140625,12.657333374023438,124.94000244140624
102,2019-05-30,44.57500076293945,90.81600189208984,183.00999450683597,12.54800033569336,125.7300033569336
103,2019-05-31,43.76750183105469,88.75350189208984,177.47000122070312,12.343999862670898,123.68000030517578
104,2019-06-03,43.32500076293945,84.6344985961914,164.14999389648438,11.9313325881958,119.83999633789062
105,2019-06-04,44.90999984741211,86.47799682617188,167.5,12.90666675567627,123.16000366210938
106,2019-06-05,45.6349983215332,86.92500305175781,168.1699981689453,13.105999946594238,125.83000183105467
107,2019-06-06,46.30500030517578,87.71800231933594,168.3300018310547,13.729999542236328,127.81999969482422
108,2019-06-07,47.53749847412109,90.20149993896484,173.35000610351562,13.633333206176758,131.39999389648438
109,2019-06-10,48.14500045776367,93.03150177001952,174.82000732421875,14.19200038909912,132.60000610351562
110,2019-06-11,48.70249938964844,93.18499755859376,178.10000610351562,14.473333358764648,132.10000610351562
111,2019-06-12,48.54750061035156,92.76599884033205,175.0399932861328,13.95066738128662,131.49000549316406
112,2019-06-13,48.53749847412109,93.51499938964844,177.47000122070312,14.260666847229004,132.32000732421875
113,2019-06-14,48.185001373291016,93.4834976196289,181.3300018310547,14.32800006866455,132.4499969482422
114,2019-06-17,48.47249984741211,94.30149841308594,189.00999450683597,15.001999855041504,132.85000610351562
115,2019-06-18,49.61249923706055,95.06849670410156,188.47000122070312,14.982666969299316,135.16000366210938
116,2019-06-19,49.46749877929688,95.4394989013672,187.47999572753903,15.095333099365234,135.69000244140625
117,2019-06-20,49.8650016784668,95.90950012207033,189.52999877929688,14.641332626342772,136.9499969482422
118,2019-06-21,49.69499969482422,95.56500244140624,191.13999938964844,14.790666580200195,136.97000122070312
119,2019-06-24,49.64500045776367,95.69499969482422,192.6000061035156,14.90933322906494,137.77999877929688
120,2019-06-25,48.89250183105469,93.91349792480467,188.83999633789065,14.650667190551758,133.42999267578125
121,2019-06-26,49.95000076293945,94.8915023803711,187.66000366210935,14.618000030517578,133.92999267578125
122,2019-06-27,49.935001373291016,95.21399688720705,189.5,14.855999946594238,134.14999389648438
123,2019-06-28,49.47999954223633,94.68150329589844,193.0,14.897333145141602,133.9600067138672
124,2019-07-01,50.38750076293945,96.1094970703125,193.0,15.14466667175293,135.67999267578125
125,2019-07-02,50.682498931884766,96.71549987792967,195.0,14.970000267028809,136.5800018310547
126,2019-07-03,51.102500915527344,96.9499969482422,197.1999969482422,15.65999984741211,137.4600067138672
127,2019-07-05,51.057498931884766,97.14550018310548,196.3999938964844,15.539999961853027,137.05999755859375
128,2019-07-08,50.005001068115234,97.61599731445312,195.75999450683597,15.355999946594238,136.9600067138672
129,2019-07-09,50.310001373291016,99.41500091552734,199.2100067138672,15.337332725524902,136.4600067138672
130,2019-07-10,50.807498931884766,100.87049865722656,202.72999572753903,15.928000450134276,137.85000610351562
131,2019-07-11,50.4375,100.05349731445312,201.22999572753903,15.90666675567627,138.39999389648438
132,2019-07-12,50.82500076293945,100.5500030517578,204.8699951171875,16.338666915893555,138.89999389648438
133,2019-07-15,51.3025016784668,101.04949951171876,203.91000366210935,16.899999618530273,138.89999389648438
134,2019-07-16,51.125,100.49500274658205,203.83999633789065,16.825332641601562,137.0800018310547
135,2019-07-17,50.837501525878906,99.60150146484376,201.8000030517578,16.99066734313965,136.27000427246094
136,2019-07-18,51.415000915527344,98.8949966430664,200.77999877929688,16.902666091918945,136.4199981689453
137,2019-07-19,50.647499084472656,98.22599792480467,198.3600006103516,17.211999893188477,136.6199951171875
138,2019-07-22,51.80500030517578,99.28150177001952,202.32000732421875,17.045333862304688,138.42999267578125
139,2019-07-23,52.209999084472656,99.72450256347656,202.3600006103516,17.344667434692383,139.2899932861328
140,2019-07-24,52.16749954223633,100.04049682617188,204.66000366210935,17.658666610717773,140.72000122070312
141,2019-07-25,51.755001068115234,98.69100189208984,200.7100067138672,15.254667282104492,140.19000244140625
142,2019-07-26,51.935001373291016,97.15249633789062,199.75,15.202667236328123,141.33999633789062
143,2019-07-29,52.41999816894531,95.62249755859376,195.94000244140625,15.718000411987305,141.02999877929688
144,2019-07-30,52.19499969482422,94.92649841308594,197.0399932861328,16.150667190551758,140.35000610351562
145,2019-07-31,53.2599983215332,93.33899688720705,194.22999572753903,16.107332229614258,136.27000427246094
146,2019-08-01,52.10749816894531,92.76599884033205,192.72999572753903,15.59000015258789,138.05999755859375
147,2019-08-02,51.005001068115234,91.16200256347656,189.0200042724609,15.62266731262207,136.89999389648438
148,2019-08-05,48.334999084472656,88.25650024414062,181.72999572753903,15.221332550048828,132.2100067138672
149,2019-08-06,49.25,89.3915023803711,184.50999450683597,15.383333206176758,134.69000244140625
150,2019-08-07,49.7599983215332,89.66999816894531,185.1499938964844,15.56133270263672,135.27999877929688
151,2019-08-08,50.85749816894531,91.64450073242188,190.16000366210935,15.886667251586914,138.88999938964844
152,2019-08-09,50.247501373291016,90.37899780273438,187.8500061035156,15.667332649230955,137.7100067138672
153,2019-08-12,50.119998931884766,89.24600219726562,185.3699951171875,15.267333030700684,135.7899932861328
154,2019-08-13,52.24250030517578,91.21700286865234,188.4499969482422,15.666666984558104,138.60000610351562
155,2019-08-14,50.6875,88.14800262451172,179.7100067138672,14.641332626342772,133.97999572753906
156,2019-08-15,50.435001373291016,88.80599975585938,182.58999633789065,14.37600040435791,133.67999267578125
157,2019-08-16,51.625,89.62850189208984,183.6999969482422,14.662667274475098,136.1300048828125
158,2019-08-19,52.587501525878906,90.80599975585938,186.1699981689453,15.121999740600586,138.41000366210938
159,2019-08-20,52.59000015258789,90.06900024414062,183.80999755859372,15.057332992553713,137.25999450683594
160,2019-08-21,53.15999984741211,91.177001953125,183.5500030517578,14.722000122070312,138.7899932861328
161,2019-08-22,53.1150016784668,90.23300170898438,182.0399932861328,14.8100004196167,137.77999877929688
162,2019-08-23,50.65999984741211,87.48100280761719,177.75,14.09333324432373,133.38999938964844
163,2019-08-26,51.622501373291016,88.44349670410156,180.3600006103516,14.333333015441896,135.4499969482422
164,2019-08-27,51.040000915527344,88.09149932861328,181.3000030517578,14.272000312805176,135.74000549316406
165,2019-08-28,51.38249969482422,88.2125015258789,181.75999450683597,14.37266731262207,135.55999755859375
166,2019-08-29,52.25249862670898,89.31999969482422,185.57000732421875,14.780667304992676,138.1199951171875
167,2019-08-30,52.185001373291016,88.81449890136719,185.6699981689453,15.040666580200195,137.86000061035156
168,2019-09-03,51.42499923706055,89.49199676513672,182.38999938964844,15.000666618347168,136.0399932861328
169,2019-09-04,52.29750061035156,90.03099822998047,187.13999938964844,14.711999893188477,137.6300048828125
170,2019-09-05,53.31999969482422,92.03600311279295,190.8999938964844,15.305333137512209,140.0500030517578
171,2019-09-06,53.31499862670898,91.67549896240234,187.4900054931641,15.16333293914795,139.10000610351562
172,2019-09-09,53.54249954223633,91.56749725341795,188.75999450683597,15.452667236328123,137.52000427246094
173,2019-09-10,54.17499923706055,91.02749633789062,186.1699981689453,15.702667236328123,136.0800018310547
174,2019-09-11,55.897499084472656,91.14949798583984,188.4900054931641,16.47333335876465,136.1199951171875
175,2019-09-12,55.772499084472656,92.17749786376952,187.47000122070312,16.391332626342773,137.52000427246094
176,2019-09-13,54.6875,91.96700286865234,187.19000244140625,16.34666633605957,137.32000732421875
177,2019-09-16,54.97499847412109,90.39199829101562,186.22000122070312,16.187332153320312,136.3300018310547
178,2019-09-17,55.17499923706055,91.12750244140624,188.0800018310547,16.319332122802734,137.38999938964844
179,2019-09-18,55.692501068115234,90.8730010986328,188.13999938964844,16.232667922973633,138.52000427246094
180,2019-09-19,55.2400016784668,91.0749969482422,190.13999938964844,16.440000534057617,141.07000732421875
181,2019-09-20,54.432498931884766,89.70800018310547,189.92999267578125,16.041332244873047,139.44000244140625
182,2019-09-23,54.68000030517578,89.26499938964844,186.82000732421875,16.082000732421875,139.13999938964844
183,2019-09-24,54.41999816894531,87.08049774169922,181.27999877929688,14.880666732788086,137.3800048828125
184,2019-09-25,55.25749969482422,88.41649627685547,182.8000030517578,15.24666690826416,139.36000061035156
185,2019-09-26,54.97249984741211,86.99199676513672,180.11000061035156,16.17066764831543,139.5399932861328
186,2019-09-27,54.70500183105469,86.27249908447266,177.10000610351562,16.142000198364258,137.72999572753906
187,2019-09-30,55.99250030517578,86.79550170898438,178.0800018310547,16.058000564575195,139.02999877929688
188,2019-10-01,56.147499084472656,86.78250122070312,175.80999755859375,16.312667846679688,137.07000732421875
189,2019-10-02,54.7400016784668,85.6614990234375,174.60000610351562,16.208667755126953,134.64999389648438
190,2019-10-03,55.20500183105469,86.22100067138672,179.3800048828125,15.535332679748535,136.27999877929688
191,2019-10-04,56.75249862670898,86.98249816894531,180.4499969482422,15.428667068481444,138.1199951171875
192,2019-10-07,56.76499938964844,86.63300323486328,179.67999267578125,15.847999572753906,137.1199951171875
193,2019-10-08,56.09999847412109,85.27549743652344,177.75,16.003332138061523,135.6699981689453
194,2019-10-09,56.75749969482422,86.09950256347656,179.85000610351562,16.302000045776367,138.24000549316406
195,2019-10-10,57.522499084472656,86.01300048828125,180.02999877929688,16.31599998474121,139.10000610351562
196,2019-10-11,59.0525016784668,86.59600067138672,184.19000244140625,16.525999069213867,139.67999267578125
197,2019-10-14,58.96749877929688,86.82150268554688,183.27999877929688,17.130666732788086,139.5500030517578
198,2019-10-15,58.83000183105469,88.36900329589844,188.88999938964844,17.19266700744629,141.57000732421875
199,2019-10-16,58.59249877929688,88.87149810791016,189.5500030517578,17.316667556762695,140.41000366210938
200,2019-10-17,58.81999969482422,89.3740005493164,190.38999938964844,17.46466636657715,139.69000244140625
201,2019-10-18,59.102500915527344,87.87550354003906,185.8500061035156,17.1299991607666,137.41000366210938
202,2019-10-21,60.12749862670898,89.28299713134766,189.75999450683597,16.899999618530273,138.42999267578125
203,2019-10-22,59.9900016784668,88.2864990234375,182.33999633789065,17.038667678833008,136.3699951171875
204,2019-10-23,60.79499816894531,88.1084976196289,186.1499938964844,16.978666305541992,137.24000549316406
205,2019-10-24,60.89500045776367,89.03900146484375,186.3800048828125,19.978666305541992,139.94000244140625
206,2019-10-25,61.64500045776367,88.06649780273438,187.88999938964844,21.875333786010746,140.72999572753906
207,2019-10-28,62.26250076293945,88.85399627685547,189.3999938964844,21.84733390808105,144.19000244140625
208,2019-10-29,60.8224983215332,88.135498046875,189.30999755859372,21.08133316040039,142.8300018310547
209,2019-10-30,60.81499862670898,88.99949645996094,188.25,21.000667572021484,144.61000061035156
210,2019-10-31,62.18999862670898,88.83300018310547,191.6499938964844,20.994667053222656,143.3699951171875
211,2019-11-01,63.95500183105469,89.5719985961914,193.6199951171875,20.88733291625977,143.72000122070312
212,2019-11-04,64.375,90.23300170898438,194.72000122070312,21.1646671295166,144.5500030517578
213,2019-11-05,64.28250122070312,90.08550262451172,194.32000732421875,21.14800071716309,144.4600067138672
214,2019-11-06,64.30999755859375,89.78849792480469,191.5500030517578,21.77199935913086,144.05999755859375
215,2019-11-07,64.85749816894531,89.41000366210938,190.4199981689453,22.369333267211918,144.25999450683594
216,2019-11-08,65.03500366210938,89.29399871826172,190.83999633789065,22.47599983215332,145.9600067138672
217,2019-11-11,65.55000305175781,88.5824966430664,189.6100006103516,23.006000518798828,146.11000061035156
218,2019-11-12,65.48999786376953,88.9000015258789,194.47000122070312,23.32866668701172,147.07000732421875
219,2019-11-13,66.11750030517578,87.65550231933594,193.19000244140625,23.073999404907227,147.30999755859375
220,2019-11-14,65.66000366210938,87.7300033569336,193.1499938964844,23.290000915527344,148.05999755859375
221,2019-11-15,66.44000244140625,86.97450256347656,195.1000061035156,23.47800064086914,149.97000122070312
222,2019-11-18,66.7750015258789,87.62650299072266,197.3999938964844,23.332666397094727,150.33999633789062
223,2019-11-19,66.57250213623047,87.6395034790039,199.32000732421875,23.968000411987305,150.38999938964844
224,2019-11-20,65.79750061035156,87.27649688720703,197.50999450683597,23.481332778930664,149.6199951171875
225,2019-11-21,65.50250244140625,86.7354965209961,197.92999267578125,23.655332565307617,149.47999572753906
226,2019-11-22,65.44499969482422,87.28600311279297,198.82000732421875,22.202667236328125,149.58999633789062
227,2019-11-25,66.59249877929688,88.69200134277344,199.7899932861328,22.422666549682617,151.22999572753906
228,2019-11-26,66.07250213623047,89.84700012207031,198.97000122070312,21.92799949645996,152.02999877929688
229,2019-11-27,66.95999908447266,90.92549896240234,202.0,22.086000442504883,152.32000732421875
230,2019-11-29,66.8125,90.04000091552734,201.63999938964844,21.996000289916992,151.3800048828125
231,2019-12-02,66.04000091552734,89.08000183105469,199.6999969482422,22.32466697692871,149.5500030517578
232,2019-12-03,64.86250305175781,88.49800109863281,198.82000732421875,22.413333892822266,149.30999755859375
233,2019-12-04,65.43499755859375,88.03450012207031,198.7100067138672,22.20199966430664,149.85000610351562
234,2019-12-05,66.3949966430664,87.02400207519531,199.3600006103516,22.024667739868164,149.92999267578125
235,2019-12-06,67.67749786376953,87.58000183105469,201.0500030517578,22.392667770385746,151.75
236,2019-12-09,66.7300033569336,87.47550201416016,201.33999633789065,22.635332107543945,151.36000061035156
237,2019-12-10,67.12000274658203,86.96050262451172,200.8699951171875,23.256000518798828,151.1300048828125
238,2019-12-11,67.69249725341797,87.43599700927734,202.25999450683597,23.51333236694336,151.6999969482422
239,2019-12-12,67.86499786376953,88.0165023803711,196.75,23.978666305541992,153.24000549316406
240,2019-12-13,68.7874984741211,88.0469970703125,194.1100006103516,23.892667770385746,154.52999877929688
241,2019-12-16,69.96499633789062,88.46050262451172,197.9199981689453,25.433332443237305,155.52999877929688
242,2019-12-17,70.10250091552734,89.53299713134766,198.38999938964844,25.266000747680664,154.69000244140625
243,2019-12-18,69.93499755859375,89.20149993896484,202.5,26.209999084472656,154.3699951171875
244,2019-12-19,70.00499725341797,89.61399841308594,206.05999755859372,26.93600082397461,155.7100067138672
245,2019-12-20,69.86000061035156,89.32499694824219,206.3000030517578,27.03933334350586,157.41000366210938
246,2019-12-23,71.0,89.6500015258789,206.17999267578125,27.947999954223636,157.41000366210938
247,2019-12-24,71.06749725341797,89.46050262451172,205.1199951171875,28.350000381469727,157.3800048828125
248,2019-12-26,72.47750091552734,93.4384994506836,207.7899932861328,28.72933387756348,158.6699981689453
249,2019-12-27,72.44999694824219,93.48999786376952,208.1000061035156,28.691999435424805,158.9600067138672
250,2019-12-30,72.87999725341797,92.34449768066406,204.41000366210935,27.64666748046875,157.58999633789062
251,2019-12-31,73.4124984741211,92.39199829101562,205.25,27.8886661529541,157.6999969482422
252,2020-01-02,75.0875015258789,94.90049743652344,209.77999877929688,28.68400001525879,160.6199951171875
253,2020-01-03,74.35749816894531,93.74849700927734,208.6699981689453,29.53400039672852,158.6199951171875
254,2020-01-06,74.94999694824219,95.1439971923828,212.6000061035156,30.1026668548584,159.02999877929688
255,2020-01-07,74.59750366210938,95.34300231933594,213.05999755859372,31.270666122436523,157.5800018310547
256,2020-01-08,75.79750061035156,94.59850311279295,215.22000122070312,32.80933380126953,160.08999633789062
257,2020-01-09,77.40750122070312,95.05249786376952,218.3000030517578,32.089332580566406,162.08999633789062
258,2020-01-10,77.5824966430664,94.15799713134766,218.05999755859372,31.87666702270508,161.33999633789062
259,2020-01-13,79.23999786376953,94.56500244140624,221.91000366210935,34.990665435791016,163.27999877929688
260,2020-01-14,78.16999816894531,93.47200012207033,219.05999755859372,35.861331939697266,162.1300048828125
261,2020-01-15,77.83499908447266,93.10099792480467,221.1499938964844,34.56666564941406,163.17999267578125
262,2020-01-16,78.80999755859375,93.89700317382812,221.7700042724609,34.232666015625,166.1699981689453
263,2020-01-17,79.68250274658203,93.23600006103516,222.13999938964844,34.03333282470703,167.10000610351562
264,2020-01-21,79.14250183105469,94.5999984741211,221.44000244140625,36.47999954223633,166.5
265,2020-01-22,79.42500305175781,94.3730010986328,221.32000732421875,37.97066879272461,165.6999969482422
266,2020-01-23,79.80750274658203,94.22899627685548,219.75999450683597,38.14666748046875,166.72000122070312
267,2020-01-24,79.57749938964844,93.08200073242188,217.94000244140625,37.654666900634766,165.0399932861328
268,2020-01-27,77.23750305175781,91.41699981689452,214.8699951171875,37.20133209228516,162.27999877929688
269,2020-01-28,79.42250061035156,92.6624984741211,217.7899932861328,37.79333114624024,165.4600067138672
270,2020-01-29,81.08499908447266,92.9000015258789,223.22999572753903,38.732666015625,168.0399932861328
271,2020-01-30,80.96749877929688,93.53399658203124,209.52999877929688,42.72066879272461,172.77999877929688
272,2020-01-31,77.37750244140625,100.43599700927734,201.91000366210935,43.37133407592773,170.22999572753906
273,2020-02-03,77.16500091552734,100.20999908447266,204.19000244140625,52.0,174.3800048828125
274,2020-02-04,79.7125015258789,102.4834976196289,209.8300018310547,59.137332916259766,180.1199951171875
275,2020-02-05,80.36250305175781,101.99349975585938,210.1100006103516,48.97999954223633,179.89999389648438
276,2020-02-06,81.30249786376953,102.5114974975586,210.8500061035156,49.93066787719727,183.6300048828125
277,2020-02-07,80.00749969482422,103.96399688720705,212.3300018310547,49.87133407592773,183.88999938964844
278,2020-02-10,80.38749694824219,106.69550323486328,213.05999755859372,51.41866683959961,188.6999969482422
279,2020-02-11,79.90249633789062,107.54000091552734,207.19000244140625,51.62533187866211,184.44000244140625
280,2020-02-12,81.80000305175781,108.0,210.75999450683597,51.15266799926758,184.7100067138672
281,2020-02-13,81.21749877929688,107.49349975585938,213.13999938964844,53.59999847412109,183.7100067138672
282,2020-02-14,81.23750305175781,106.74349975585938,214.17999267578125,53.33533477783203,185.3500061035156
283,2020-02-18,79.75,107.78350067138672,217.8000030517578,57.22666549682617,187.22999572753903
284,2020-02-19,80.90499877929688,108.51100158691406,217.4900054931641,61.16133117675781,187.27999877929688
285,2020-02-20,80.07499694824219,107.65499877929688,214.5800018310547,59.96066665649414,184.4199981689453
286,2020-02-21,78.26249694824219,104.79850006103516,210.17999267578125,60.06666564941406,178.58999633789062
